batch_size,blank_count,cell_accuracy,checkpoint,clue_violations,complete_valid,dataset,elapsed_ms,exact,example_id,experiment,invalid,method,runtime_multiplier,seed,unit_conflicts,votes
10,1,0.8395061728395061,checkpoints/sudoku_extreme_hf/checkpoint,13,1,blanks_1,396.39178099992023,0,838,test_time_voting,1,single,1,0,0,1
10,1,0.8395061728395061,checkpoints/sudoku_extreme_hf/checkpoint,13,1,blanks_1,396.39178099992023,0,838,test_time_voting,1,majority,1,0,0,1
10,1,0.8395061728395061,checkpoints/sudoku_extreme_hf/checkpoint,13,1,blanks_1,396.39178099992023,0,838,test_time_voting,1,rerank,1,0,0,1
10,1,0.9506172839506173,checkpoints/sudoku_extreme_hf/checkpoint,4,1,blanks_1,354.22117799998887,0,839,test_time_voting,1,single,1,0,0,1
10,1,0.9506172839506173,checkpoints/sudoku_extreme_hf/checkpoint,4,1,blanks_1,354.22117799998887,0,839,test_time_voting,1,majority,1,0,0,1
10,1,0.9506172839506173,checkpoints/sudoku_extreme_hf/checkpoint,4,1,blanks_1,354.22117799998887,0,839,test_time_voting,1,rerank,1,0,0,1
10,1,0.7530864197530864,checkpoints/sudoku_extreme_hf/checkpoint,20,1,blanks_1,293.77131700016434,0,840,test_time_voting,1,single,1,0,0,1
10,1,0.7530864197530864,checkpoints/sudoku_extreme_hf/checkpoint,20,1,blanks_1,293.77131700016434,0,840,test_time_voting,1,majority,1,0,0,1
10,1,0.7530864197530864,checkpoints/sudoku_extreme_hf/checkpoint,20,1,blanks_1,293.77131700016434,0,840,test_time_voting,1,rerank,1,0,0,1
10,1,0.8765432098765432,checkpoints/sudoku_extreme_hf/checkpoint,10,1,blanks_1,372.93535200001315,0,841,test_time_voting,1,single,1,0,0,1
10,1,0.8765432098765432,checkpoints/sudoku_extreme_hf/checkpoint,10,1,blanks_1,372.93535200001315,0,841,test_time_voting,1,majority,1,0,0,1
10,1,0.8765432098765432,checkpoints/sudoku_extreme_hf/checkpoint,10,1,blanks_1,372.93535200001315,0,841,test_time_voting,1,rerank,1,0,0,1
10,1,0.9012345679012346,checkpoints/sudoku_extreme_hf/checkpoint,8,1,blanks_1,369.75479400007316,0,842,test_time_voting,1,single,1,0,0,1
10,1,0.9012345679012346,checkpoints/sudoku_extreme_hf/checkpoint,8,1,blanks_1,369.75479400007316,0,842,test_time_voting,1,majority,1,0,0,1
10,1,0.9012345679012346,checkpoints/sudoku_extreme_hf/checkpoint,8,1,blanks_1,369.75479400007316,0,842,test_time_voting,1,rerank,1,0,0,1
10,1,0.7530864197530864,checkpoints/sudoku_extreme_hf/checkpoint,20,0,blanks_1,399.299542000108,0,843,test_time_voting,1,single,1,0,14,1
10,1,0.7530864197530864,checkpoints/sudoku_extreme_hf/checkpoint,20,0,blanks_1,399.299542000108,0,843,test_time_voting,1,majority,1,0,14,1
10,1,0.7530864197530864,checkpoints/sudoku_extreme_hf/checkpoint,20,0,blanks_1,399.299542000108,0,843,test_time_voting,1,rerank,1,0,14,1
10,1,0.7407407407407407,checkpoints/sudoku_extreme_hf/checkpoint,21,1,blanks_1,473.45703599989974,0,844,test_time_voting,1,single,1,0,0,1
10,1,0.7407407407407407,checkpoints/sudoku_extreme_hf/checkpoint,21,1,blanks_1,473.45703599989974,0,844,test_time_voting,1,majority,1,0,0,1
10,1,0.7407407407407407,checkpoints/sudoku_extreme_hf/checkpoint,21,1,blanks_1,473.45703599989974,0,844,test_time_voting,1,rerank,1,0,0,1
10,1,0.7777777777777778,checkpoints/sudoku_extreme_hf/checkpoint,18,1,blanks_1,316.2044859998332,0,845,test_time_voting,1,single,1,0,0,1
10,1,0.7777777777777778,checkpoints/sudoku_extreme_hf/checkpoint,18,1,blanks_1,316.2044859998332,0,845,test_time_voting,1,majority,1,0,0,1
10,1,0.7777777777777778,checkpoints/sudoku_extreme_hf/checkpoint,18,1,blanks_1,316.2044859998332,0,845,test_time_voting,1,rerank,1,0,0,1
10,1,0.8148148148148148,checkpoints/sudoku_extreme_hf/checkpoint,15,1,blanks_1,362.4925599999642,0,846,test_time_voting,1,single,1,0,0,1
10,1,0.8148148148148148,checkpoints/sudoku_extreme_hf/checkpoint,15,1,blanks_1,362.4925599999642,0,846,test_time_voting,1,majority,1,0,0,1
10,1,0.8148148148148148,checkpoints/sudoku_extreme_hf/checkpoint,15,1,blanks_1,362.4925599999642,0,846,test_time_voting,1,rerank,1,0,0,1
10,1,0.6419753086419753,checkpoints/sudoku_extreme_hf/checkpoint,29,1,blanks_1,289.57726199996614,0,847,test_time_voting,1,single,1,0,0,1
10,1,0.6419753086419753,checkpoints/sudoku_extreme_hf/checkpoint,29,1,blanks_1,289.57726199996614,0,847,test_time_voting,1,majority,1,0,0,1
10,1,0.6419753086419753,checkpoints/sudoku_extreme_hf/checkpoint,29,1,blanks_1,289.57726199996614,0,847,test_time_voting,1,rerank,1,0,0,1
10,1,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_1,359.0245350001169,1,848,test_time_voting,0,single,1,0,0,1
10,1,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_1,359.0245350001169,1,848,test_time_voting,0,majority,1,0,0,1
10,1,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_1,359.0245350001169,1,848,test_time_voting,0,rerank,1,0,0,1
10,1,0.6790123456790124,checkpoints/sudoku_extreme_hf/checkpoint,25,0,blanks_1,307.12090600013653,0,849,test_time_voting,1,single,1,0,26,1
10,1,0.6790123456790124,checkpoints/sudoku_extreme_hf/checkpoint,25,0,blanks_1,307.12090600013653,0,849,test_time_voting,1,majority,1,0,26,1
10,1,0.6790123456790124,checkpoints/sudoku_extreme_hf/checkpoint,25,0,blanks_1,307.12090600013653,0,849,test_time_voting,1,rerank,1,0,26,1
10,1,0.7901234567901234,checkpoints/sudoku_extreme_hf/checkpoint,16,1,blanks_1,358.8457609998841,0,850,test_time_voting,1,single,1,0,0,1
10,1,0.7901234567901234,checkpoints/sudoku_extreme_hf/checkpoint,16,1,blanks_1,358.8457609998841,0,850,test_time_voting,1,majority,1,0,0,1
10,1,0.7901234567901234,checkpoints/sudoku_extreme_hf/checkpoint,16,1,blanks_1,358.8457609998841,0,850,test_time_voting,1,rerank,1,0,0,1
10,1,0.8024691358024691,checkpoints/sudoku_extreme_hf/checkpoint,16,1,blanks_1,323.8159499999256,0,851,test_time_voting,1,single,1,0,0,1
10,1,0.8024691358024691,checkpoints/sudoku_extreme_hf/checkpoint,16,1,blanks_1,323.8159499999256,0,851,test_time_voting,1,majority,1,0,0,1
10,1,0.8024691358024691,checkpoints/sudoku_extreme_hf/checkpoint,16,1,blanks_1,323.8159499999256,0,851,test_time_voting,1,rerank,1,0,0,1
10,1,0.8888888888888888,checkpoints/sudoku_extreme_hf/checkpoint,9,1,blanks_1,315.75040899997475,0,852,test_time_voting,1,single,1,0,0,1
10,1,0.8888888888888888,checkpoints/sudoku_extreme_hf/checkpoint,9,1,blanks_1,315.75040899997475,0,852,test_time_voting,1,majority,1,0,0,1
10,1,0.8888888888888888,checkpoints/sudoku_extreme_hf/checkpoint,9,1,blanks_1,315.75040899997475,0,852,test_time_voting,1,rerank,1,0,0,1
10,1,0.7407407407407407,checkpoints/sudoku_extreme_hf/checkpoint,21,1,blanks_1,412.79601699989144,0,853,test_time_voting,1,single,1,0,0,1
10,1,0.7407407407407407,checkpoints/sudoku_extreme_hf/checkpoint,21,1,blanks_1,412.79601699989144,0,853,test_time_voting,1,majority,1,0,0,1
10,1,0.7407407407407407,checkpoints/sudoku_extreme_hf/checkpoint,21,1,blanks_1,412.79601699989144,0,853,test_time_voting,1,rerank,1,0,0,1
10,1,0.9506172839506173,checkpoints/sudoku_extreme_hf/checkpoint,4,1,blanks_1,325.0427519999448,0,854,test_time_voting,1,single,1,0,0,1
10,1,0.9506172839506173,checkpoints/sudoku_extreme_hf/checkpoint,4,1,blanks_1,325.0427519999448,0,854,test_time_voting,1,majority,1,0,0,1
10,1,0.9506172839506173,checkpoints/sudoku_extreme_hf/checkpoint,4,1,blanks_1,325.0427519999448,0,854,test_time_voting,1,rerank,1,0,0,1
10,1,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_1,324.3909639998037,1,855,test_time_voting,0,single,1,0,0,1
10,1,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_1,324.3909639998037,1,855,test_time_voting,0,majority,1,0,0,1
10,1,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_1,324.3909639998037,1,855,test_time_voting,0,rerank,1,0,0,1
10,1,0.9135802469135802,checkpoints/sudoku_extreme_hf/checkpoint,7,1,blanks_1,345.6627059999846,0,856,test_time_voting,1,single,1,0,0,1
10,1,0.9135802469135802,checkpoints/sudoku_extreme_hf/checkpoint,7,1,blanks_1,345.6627059999846,0,856,test_time_voting,1,majority,1,0,0,1
10,1,0.9135802469135802,checkpoints/sudoku_extreme_hf/checkpoint,7,1,blanks_1,345.6627059999846,0,856,test_time_voting,1,rerank,1,0,0,1
10,1,0.9506172839506173,checkpoints/sudoku_extreme_hf/checkpoint,4,1,blanks_1,293.27780100015843,0,857,test_time_voting,1,single,1,0,0,1
10,1,0.9506172839506173,checkpoints/sudoku_extreme_hf/checkpoint,4,1,blanks_1,293.27780100015843,0,857,test_time_voting,1,majority,1,0,0,1
10,1,0.9506172839506173,checkpoints/sudoku_extreme_hf/checkpoint,4,1,blanks_1,293.27780100015843,0,857,test_time_voting,1,rerank,1,0,0,1
10,1,0.9506172839506173,checkpoints/sudoku_extreme_hf/checkpoint,4,1,blanks_1,305.57601700002124,0,858,test_time_voting,1,single,1,0,0,1
10,1,0.9506172839506173,checkpoints/sudoku_extreme_hf/checkpoint,4,1,blanks_1,305.57601700002124,0,858,test_time_voting,1,majority,1,0,0,1
10,1,0.9506172839506173,checkpoints/sudoku_extreme_hf/checkpoint,4,1,blanks_1,305.57601700002124,0,858,test_time_voting,1,rerank,1,0,0,1
10,1,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_1,370.98513199998706,1,859,test_time_voting,0,single,1,0,0,1
10,1,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_1,370.98513199998706,1,859,test_time_voting,0,majority,1,0,0,1
10,1,1.0,checkpoints/sudoku_extreme_hf/checkpoint,0,1,blanks_1,370.98513199998706,1,859,test_time_voting,0,rerank,1,0,0,1
